SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.179085466098976,0,1,0,1,0,0,0,0,0,1,1
0,1,0,0.2292088739623573,0,0,0,0,0,1,-1.479387940066815,0,0,1,0,1,0,0,1,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.28989246578508854,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2432784323882202,0,1,1,0,0,1,-0.16472719737130936,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.2160580665669791,0,0,0,0,0,1,0.35339149333488035,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.9214550572028734,1,0,0,1,0,1,1.1711782751981514,0,1,0,0,1,0,0,0,1,0,1
1,0,0,-0.3408762181180675,1,0,0,0,0,1,0.3768393091187442,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2230725546721515,0,0,0,0,0,1,0.2541918923812169,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.748079855318371,1,0,0,0,0,1,1.0249401391835322,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2575725926597938,1,0,0,0,0,1,0.4483575920614157,0,1,0,1,0,0,0,0,0,1,1
0,1,0,-0.7888002190384014,1,1,1,0,1,1,0.3801629031190768,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-0.9924020376385532,0,1,0,0,0,0,0.6709773781481484,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.188488510242327,1,0,0,0,0,1,0.9219087251732327,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2414679585187929,0,1,1,0,0,1,-0.30148533163887514,1,0,0,1,0,0,0,0,0,1,1
0,1,1,1.2879383306831464,1,0,1,1,1,1,1.5517297882361936,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-1.264955273060478,0,0,0,0,0,0,-0.4190128431863065,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-0.6160009700105139,1,0,0,1,0,1,0.41219164182931656,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.6771328748826912,0,0,0,1,1,0,1.1927816362003112,0,1,0,0,0,1,0,1,0,0,0
0,1,1,-0.3001558543980371,0,0,0,0,0,1,-1.51594747407047,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0.2699292376823877,0,0,0,0,0,0,-1.4960059100684764,0,0,1,0,0,1,0,0,0,1,0
0,1,1,-1.0738427650786138,0,0,0,0,0,0,-1.4926823160681442,0,0,1,1,0,0,0,1,0,0,0
0,1,1,-0.2594354906780068,0,1,1,0,0,0,0.5712695581381809,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,1,1,0.3701921211180801,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.8902324274218878,1,0,0,0,0,1,0.9656560170170161,0,1,0,1,0,0,1,0,0,0,1
0,1,0,-0.9009162367975917,1,0,0,0,0,1,0.5274108239137951,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.7992939660427822,1,0,1,0,1,0,-0.1133908059302618,1,0,0,1,0,0,1,0,0,0,0
0,0,1,0.3513699651224484,1,0,1,0,0,1,0.788964965159943,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-0.3408762181180675,0,1,0,0,0,1,0.9917041991802098,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.7178532386027215,0,0,1,0,1,1,1.177825463198816,0,1,0,0,0,1,0,0,0,1,0
0,1,1,-0.3408762181180675,1,1,0,0,1,0,0.5396954151350245,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1.4915401492832985,1,1,1,1,0,1,1.505199472231542,0,1,0,0,0,1,0,1,0,0,0
0,1,1,1.6137012404433893,1,1,1,1,1,1,0.1890562480999726,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.4727407520661506,0,0,1,1,0,0,0,0,0,1,0
1,0,0,-1.2593753779322472,0,0,0,0,0,1,0.3545120731194832,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,0,1,1,1,0,0,-0.8728320350061801,1,0,0,0,0,1,0,1,0,0,0
0,0,0,-0.8702409464784621,1,0,0,0,1,0,0.8438042661654253,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1624674960973147,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.002895784642934,0,1,0,1,1,1,-0.181524482937073,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0.2699292376823877,0,1,0,0,0,1,-0.562075995975115,1,0,0,0,1,0,0,0,1,0,0
0,1,1,-0.39299376591296487,1,1,0,0,0,0,-0.3344882137805909,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0.188488510242327,1,1,0,0,0,0,-0.0037122039192975,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-1.2472530406447329,0,0,0,0,0,1,-0.24219833010461708,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.6667692069855808,1,0,0,1,0,0,0,0,1,0,1
1,1,1,-0.2594354906780068,1,0,1,1,0,0,1.3622849302172555,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.9109613101984924,0,0,0,0,0,0,-1.4960059100684764,0,0,1,1,0,0,0,1,0,0,0
0,1,1,1.4915401492832985,0,1,1,1,0,1,-0.1665683099355778,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.264363772972731,0,0,0,0,0,0,-0.9339881256311867,0,0,1,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.6484894399837535,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2426231065146385,0,1,1,0,0,1,-0.2899588663713391,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.2379765582685642,0,1,1,0,0,1,-0.3716042374645829,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.2695656097760608,0,0,0,0,0,1,-0.49420700585937927,1,0,0,1,0,0,1,0,0,0,1
0,0,0,-1.2774445836787656,0,1,0,0,0,1,-0.5388108379727895,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.1927938640982445,0,1,1,0,0,1,-0.21923662018086892,1,0,0,1,0,0,0,0,0,1,1
1,1,0,1.0843365120829946,1,0,0,0,0,1,0.966777244177718,0,1,0,1,0,0,1,0,0,0,1
0,1,1,1.6137012404433893,1,1,1,1,1,0,1.3739175092184182,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-1.2367242199587352,0,0,1,0,0,0,0.3386179781149237,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.5126238800701377,0,0,1,1,0,0,1,0,0,0,0
0,1,0,0.3920903288424788,1,1,0,1,0,1,0.9850570111795456,0,1,0,1,0,0,0,0,1,0,0
0,1,1,1.0436161483629645,0,0,0,0,0,1,-1.502653098069141,0,0,1,0,1,0,0,0,1,0,0
1,0,0,-1.1145631287986442,0,0,0,0,0,1,0.8222009051632655,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.2594354906780068,0,0,1,1,0,1,-0.3327480099521901,1,0,0,1,0,0,0,1,0,0,0
1,1,0,-1.0338591416721663,1,0,0,0,0,0,0.5047200878895544,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1145631287986442,0,1,0,0,1,0,-0.3626603559551803,1,0,0,1,0,0,0,1,0,0,1
1,0,0,-0.0965540357978854,1,0,1,0,0,1,1.1612074931971548,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,1,0,0,0,0,1,0.6560212051466532,0,1,0,0,0,1,0,1,0,0,0
0,0,0,-0.0965540357978854,1,0,1,1,1,0,1.5184938482328711,0,1,0,0,1,0,0,1,0,0,0
1,1,0,0.9621754209229036,1,0,0,1,0,1,1.1927816362003112,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.3815965818380978,1,0,0,1,1,1,1.068146861187852,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0.758573602322752,0,0,1,0,0,1,-1.1736172920362484,1,0,0,1,0,0,0,1,0,0,0
0,1,1,-1.1145631287986442,0,0,0,0,1,1,0.6975661301508063,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,1,1,1,1,1,1,1.6364814352446655,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0.3920903288424788,0,0,0,0,0,1,-1.519271068070802,0,0,1,0,1,0,0,0,1,0,0
0,0,1,-0.7073594915983407,0,0,1,0,0,1,0.7025515211513048,0,1,0,1,0,0,1,0,0,0,1
0,1,1,-0.8462096855468024,1,0,0,0,0,1,0.3088138645305416,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0.188488510242327,1,0,0,0,0,1,0.3818247001192428,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5729808767233588,0,0,0,0,0,0,-1.4594463760648215,0,0,1,0,1,0,0,0,1,0,0
0,0,0,-1.2277544035406742,0,0,0,0,0,1,0.20911236640173497,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.62591876415828,0,0,0,0,0,0,-1.5076384890696393,0,0,1,0,0,1,0,0,0,1,0
1,0,0,-1.0512023663118701,1,0,0,0,0,1,0.4345943520552982,0,1,0,1,0,0,0,1,0,0,1
0,1,0,0.0256070553622056,0,0,0,0,0,0,-1.4860351280674795,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0.2699292376823877,0,1,0,1,1,1,1.0232783421833662,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-1.1145631287986442,1,0,0,1,1,1,0.5978583101408388,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.9806084224466339,0,0,0,0,0,1,0.3747021757550632,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.8715730526682217,0,0,1,1,0,1,0.32553231397807614,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1764827450182134,0,1,1,0,0,1,-0.16057551533173192,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0.0256070553622056,1,0,1,1,1,1,1.5184938482328711,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.0256070553622056,0,1,1,1,0,1,-0.2097750319398969,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-1.2367242199587352,0,0,0,0,0,0,-1.5076384890696393,0,0,1,1,0,0,0,0,0,1,0
0,0,0,1.3286586944031769,1,0,0,0,0,0,-1.328164413051698,0,0,1,0,1,0,0,1,0,0,0
0,1,1,-1.2367242199587352,0,0,0,0,0,0,-0.13117933051504535,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3153528201125979,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0.8400143297628127,1,0,0,0,0,0,-1.3348116010523623,0,0,1,0,0,1,0,0,0,1,0
1,1,0,0.1070477828022663,1,1,1,0,1,1,1.1877962451998123,0,1,0,1,0,0,1,0,0,0,1
1,1,0,-1.2628266130716015,0,0,0,0,0,0,-0.5299027210441887,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1.2879383306831464,0,0,0,0,0,0,-1.4943441130683104,0,0,1,0,1,0,1,0,0,0,0
0,0,0,0.3920903288424788,1,1,0,1,0,1,1.3440051632154282,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2551802773528624,0,1,1,0,0,1,-0.1103412941016575,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-0.6666391278783103,1,0,0,0,0,1,0.3220000081132624,0,1,0,1,0,0,1,0,0,0,0
0,0,0,1.4915401492832985,0,1,0,1,1,1,0.5878875281398422,1,0,0,0,0,1,0,1,0,0,0
0,0,1,0.6364125111626608,0,0,1,1,1,1,1.0216165451832002,0,1,0,0,0,1,0,0,0,1,1
0,1,1,1.6137012404433893,1,1,1,1,1,1,1.7943521502604476,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-0.7468928562023389,0,1,1,0,0,1,-0.009503593791204967,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.2367242199587352,1,0,0,0,0,1,0.3369561811147576,0,1,0,1,0,0,0,0,0,1,0
0,1,0,-0.0151133083578247,1,1,0,0,1,1,0.2671607071077802,1,0,0,0,1,0,0,1,0,0,0
0,1,1,1.5729808767233588,0,0,0,0,0,0,-1.4976677070686424,0,0,1,0,0,1,0,1,0,0,0
0,0,1,1.369379058123207,0,0,1,1,1,1,0.4898415051300408,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1.369379058123207,1,1,1,1,1,1,1.3224018022132684,0,1,0,0,1,0,1,0,0,0,0
1,0,0,-1.2599055788653046,1,0,0,0,0,1,0.04413282916702499,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.8295205827584317,1,0,0,0,0,0,-1.274986909046382,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0.5549717837226001,0,1,0,1,1,0,-0.8096837489998675,1,0,0,0,0,1,0,1,0,0,0
0,1,1,0.3106496014024181,0,0,1,1,1,0,-0.1482885429337505,1,0,0,0,1,0,0,0,0,1,0
0,1,0,0.3513699651224484,0,0,0,0,0,0,-1.4660935640654862,0,0,1,0,0,1,0,1,0,0,0
0,1,0,0.3513699651224484,0,0,0,0,0,1,-1.4960059100684764,0,0,1,0,0,1,0,0,1,0,0
0,0,0,-0.9377005363348814,1,0,0,0,0,1,0.6225980359541838,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.3011738669490337,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-1.2367242199587352,1,0,0,0,0,1,0.18901222364461212,0,1,0,1,0,0,0,0,0,1,1
0,1,1,1.4100994218432374,1,0,1,1,1,1,1.5434208032353631,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-0.8092019386874023,0,0,0,0,0,1,0.36369495232923754,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.2774445836787656,0,0,0,1,0,0,0.3801629031190768,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.6137012404433893,1,1,1,1,1,0,0.4915033021302069,1,0,0,0,0,1,0,1,0,0,0
0,1,1,1.4508197855632678,1,1,1,1,1,1,0.4549437681265523,1,0,0,0,1,0,0,0,1,0,0
1,0,0,1.2879383306831464,1,0,0,1,1,0,1.2409737492051285,0,1,0,0,1,0,0,0,1,0,0
0,1,1,0.20951681298286506,1,1,1,1,0,1,0.6806503727786598,0,1,0,0,1,0,0,0,1,0,1
0,0,0,0.1477681465222966,0,0,0,0,0,0,-1.502653098069141,0,0,1,0,1,0,0,0,0,1,0
0,1,0,-0.7888002190384014,0,1,0,0,1,1,-0.3427187919531868,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1.4100994218432374,0,1,1,0,1,0,-0.1565975279345811,1,0,0,0,1,0,0,0,0,1,0
0,0,0,-1.1960038562387048,1,0,0,0,0,0,0.3485887601159204,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-0.7073594915983407,1,0,0,0,1,0,-0.3244390249513595,1,0,0,1,0,0,0,1,0,0,1
0,1,0,1.4100994218432374,1,0,0,0,0,0,-1.30157566104904,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-1.2397247029003207,0,0,0,0,0,1,0.21120204151389638,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.7127430151939982,0,0,0,0,0,1,-0.5890755746367232,1,0,0,0,1,0,0,1,0,0,1
0,1,1,0.758573602322752,0,0,0,0,0,0,-1.502653098069141,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-0.0151133083578247,0,0,0,0,0,0,-1.4694171580658184,0,0,1,0,1,0,1,0,0,0,0
0,1,1,0.758573602322752,0,1,0,0,1,1,0.3868100911197414,1,0,0,0,1,0,1,0,0,0,0
0,1,0,0.9214550572028734,1,1,0,0,0,1,0.8321716871642622,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.1960038562387048,0,0,0,0,0,1,-0.7132995229902325,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0.4735310562825394,0,0,1,1,0,0,-0.3477041829536853,1,0,0,0,0,1,1,0,0,0,0
1,0,0,-1.1195330813398527,0,1,0,0,0,0,0.3073642824870844,0,1,0,1,0,0,1,0,0,0,1
0,1,1,-1.1438622159843335,1,1,0,1,0,1,0.5460172653848695,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2361806628427447,0,0,0,0,0,1,0.19278453611740148,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5729808767233588,1,0,1,1,0,1,1.3423433662152622,0,1,0,0,0,1,1,0,0,0,0
1,1,1,-0.0151133083578247,1,0,1,0,0,1,1.1844726511994803,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0.620311769125065,1,0,1,0,0,1,0.45387031079724627,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0.4328106925625091,1,0,1,0,1,1,0.9817334171792133,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.3106496014024181,0,0,1,0,1,1,0.8255244991635975,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,1,1,0.3170146171127639,0,1,0,1,0,0,0,0,0,1,0
0,0,0,-1.2367242199587352,0,1,1,0,0,1,0.06519521746311763,1,0,0,1,0,0,0,0,0,1,1
1,1,0,1.5729808767233588,1,1,1,1,1,1,0.5961965131406728,1,0,0,0,0,1,1,0,0,0,0
0,1,0,0.758573602322752,1,0,0,1,0,1,1.1329569441943304,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-1.1027024756564074,0,1,1,0,0,1,-0.10620514401338665,1,0,0,1,0,0,0,0,0,1,1
0,1,0,1.4915401492832985,0,1,1,0,1,1,1.3838882912194153,0,1,0,0,1,0,0,1,0,0,0
0,1,1,-0.0965540357978854,1,1,1,0,0,1,0.9850570111795456,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.1070477828022663,1,0,0,0,0,0,0.611152686142168,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2774445836787656,0,0,0,1,0,0,0.290425865110106,0,1,0,1,0,0,1,0,0,0,1
0,1,0,1.002895784642934,1,0,1,1,1,0,0.3269853991137605,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0.3513699651224484,1,0,1,1,0,1,1.3805646972190828,0,1,0,1,0,0,0,0,1,0,1
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1724382780983114,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.5217961163911351,1,0,1,1,1,1,1.0163324657744843,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-1.2730014192733712,0,0,0,0,0,0,-1.3008720004096175,0,0,1,1,0,0,0,0,0,1,1
0,1,1,0.4735310562825394,1,0,0,0,0,0,-1.2982520670487077,0,0,1,0,1,0,0,0,0,1,0
1,1,0,0.2090446597829807,1,0,1,1,1,1,0.598100150278232,0,1,0,0,0,1,1,0,0,0,1
1,0,0,-1.2659104832474346,1,0,0,0,0,1,0.2866970323806832,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6518130339840859,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-0.17611109302910566,1,0,0,0,1,1,0.4072882007176367,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,1,0,-1.160322916034919,1,0,0,1,0,0,1,0,0,0,1
0,0,0,-0.2053628230489848,0,0,0,0,0,1,0.7591026087952116,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.5237656419307865,0,1,1,0,0,1,-0.0983217241131853,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0.5956921474426305,1,0,1,1,0,1,0.6792863631489789,0,1,0,1,0,0,1,0,0,0,1
0,0,1,-0.1779947632379461,0,0,0,0,0,0,-1.479387940066815,0,0,1,1,0,0,0,0,0,1,0
0,1,1,-0.2187151269579764,0,0,1,0,0,0,-0.4956041159684701,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.0215465404220212,0,0,0,0,0,1,0.30383965461840146,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.6137012404433893,1,1,0,1,1,0,0.0694068640880114,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-1.2540067375603932,0,0,0,0,0,1,-0.28576465077505575,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.9516816739185228,0,0,0,0,0,0,-1.479387940066815,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-0.748079855318371,0,0,0,1,0,1,-0.46569176996548,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1.4508197855632678,1,1,1,1,0,1,0.4034280611214026,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,1,0,0,1,0.3170146171127639,0,1,0,1,0,0,0,1,0,0,1
1,1,0,-1.1126804642191512,0,0,0,0,0,1,-0.03361589386117414,0,1,0,1,0,0,0,0,0,1,1
1,1,0,0.6364125111626608,0,0,0,0,0,1,0.1957034361006372,0,1,0,1,0,0,1,0,0,0,0
0,1,1,0.0256070553622056,0,0,0,1,1,1,0.3037202411114352,1,0,0,0,1,0,0,0,0,1,1
0,1,0,0.2292088739623573,0,1,1,0,1,1,-0.1582593249347472,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.689279519694784,0,1,0,0,0,1,-0.45850868997426686,1,0,0,1,0,0,0,0,1,0,1
1,0,0,-0.4630373092781585,0,0,0,0,0,0,-1.4710789550659844,0,0,1,0,1,0,1,0,0,0,0
0,1,0,-1.1594595758096233,0,0,0,0,0,1,-0.7643510521060276,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.2187151269579764,0,0,0,0,0,0,-1.51594747407047,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0.0663274190822359,1,0,0,0,0,0,-1.2849576910473786,0,0,1,0,0,1,1,0,0,0,0
0,0,1,0.7992939660427822,1,1,1,0,1,1,0.677624566148813,1,0,0,0,0,1,0,0,0,1,0
0,0,0,-1.24137562515287,0,0,0,0,0,1,0.1573124267450565,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1926427971817108,0,0,0,0,0,1,0.2258806903765135,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.0151133083578247,0,0,0,0,0,1,-1.505976692069473,0,0,1,1,0,0,0,1,0,0,0
0,1,1,0.4735310562825394,1,0,0,0,0,0,-1.326502616051532,0,0,1,0,1,0,0,0,1,0,0
0,0,0,-0.0151133083578247,1,0,0,0,0,0,0.641065032145158,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-1.2672108249325624,0,1,1,0,0,1,-0.33653304702884745,1,0,0,1,0,0,0,0,1,0,1
0,1,0,-1.2367242199587352,0,0,0,0,0,1,-0.9858342310174764,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,1,1,0,0,1,-0.38886008063749533,1,0,0,1,0,0,0,0,0,1,1
0,1,0,0.03545556603027289,0,1,1,1,0,1,0.7011419494269849,0,1,0,0,1,0,1,0,0,0,1
0,1,0,-0.8295205827584317,0,0,0,1,1,1,0.3120292261122658,1,0,0,1,0,0,0,0,1,0,0
0,1,1,-1.1960038562387048,0,0,0,0,0,0,-1.5109620830699717,0,0,1,1,0,0,0,0,0,1,0
0,0,1,-1.2367242199587352,1,0,0,0,0,1,0.9784098231788813,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.9395705636613149,0,1,1,0,0,1,-0.034453485913290505,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4660935640654862,0,0,1,1,0,0,0,0,1,0,0
0,1,0,-0.3408762181180675,0,1,0,0,1,0,-0.3709693409560109,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.1960038562387048,1,0,0,0,0,1,0.3386179781149237,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.271783116643307,0,0,0,0,0,1,-0.5409031474545214,1,0,0,1,0,0,1,0,0,0,1
1,0,0,-1.1145631287986442,0,0,0,0,0,1,0.182409060099308,0,1,0,1,0,0,0,0,0,1,1
0,1,1,-0.9516816739185228,0,0,0,0,0,0,-1.5009913010689746,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-0.8295205827584317,0,0,1,0,0,1,-0.5105602889699654,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.1552834925186746,0,0,1,0,0,1,0.395119076120572,0,1,0,1,0,0,1,0,0,0,1
0,1,1,1.4915401492832985,0,1,0,1,1,0,-0.8528904710041867,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0.188488510242327,0,0,0,0,0,0,-1.4827115340671475,0,0,1,0,1,0,0,1,0,0,0
0,0,0,-0.9109613101984924,1,0,0,0,0,1,0.7075369121518029,0,1,0,1,0,0,1,0,0,0,1
0,1,0,-1.1552834925186746,0,1,0,0,0,1,-1.1869116680375775,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.051059178781466,0,1,1,0,0,1,-0.24408053172615318,1,0,0,1,0,0,0,0,0,1,1
0,0,1,-0.3001558543980371,0,1,0,0,0,1,-0.801374763999037,1,0,0,0,1,0,0,1,0,0,0
0,1,0,1.0843365120829946,0,0,0,0,0,0,-1.5408744290729617,0,0,1,0,0,1,1,0,0,0,0
0,0,0,-1.2740743806409216,0,0,0,0,0,1,-0.2888734199700861,1,0,0,1,0,0,0,0,0,1,1
0,0,0,-0.4873102726047752,1,1,0,1,1,1,0.48003150635711045,1,0,0,0,1,0,0,1,0,0,1
0,1,1,-0.4223169455581282,0,1,0,1,1,1,0.0910102250901712,1,0,0,0,1,0,1,0,0,0,1
0,1,1,-0.5037576729981889,1,0,0,1,1,1,1.0216165451832002,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-0.26475470523477507,0,0,0,0,0,1,0.5195649104747643,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.9593958270027445,1,0,0,1,0,1,0.29202290076004395,1,0,0,0,1,0,0,0,0,1,1
0,0,1,-0.5851984004382496,1,1,0,0,0,0,-0.236363783942555,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.26506732605468,0,0,0,0,0,1,-1.1387935979211021,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-1.1790865586618966,0,0,0,0,0,0,0.20186559945063942,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.5851984004382496,0,0,0,0,0,0,-1.4843733310673135,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.1145631287986442,0,0,0,0,0,0,-1.502653098069141,0,0,1,0,1,0,0,0,1,0,0
0,1,0,1.2879383306831464,1,0,0,1,1,0,-0.2130986259402292,1,0,0,0,1,0,1,0,0,0,0
1,1,1,-0.8702409464784621,1,0,0,1,0,1,0.4433111891253892,0,1,0,1,0,0,0,1,0,0,0
0,0,1,-0.4630373092781585,1,0,0,0,0,0,-1.33148800705203,0,0,1,1,0,0,0,0,0,1,0
0,0,0,-0.7888002190384014,0,0,0,0,0,1,0.179085466098976,0,1,0,1,0,0,0,0,0,1,0
0,1,1,-0.62591876415828,0,0,0,1,1,0,1.1246479591934997,0,1,0,0,1,0,1,0,0,0,1
0,0,0,-1.1960734988786996,0,0,0,0,0,1,0.2862378162693123,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.4948268961305394,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.42046025015201866,0,1,0,1,0,0,0,0,1,0,1
